MAC1,MAC2,MAC3,MAC4,MAC5,MAC6,MAC7,MAC8,MAC9,MAC10,MAC11,MAC12,MAC13,MAC14,MAC15,MAC16,MAC17,MAC18,MAC19,MAC20,MAC21,MAC22,MAC23,MAC24,MAC25,MAC26,MAC27,MAC28,MAC29,MAC30,MAC31,MAC32,MAC33,MAC34,MAC35,MAC36,MAC37,MAC38,MAC39,MAC40,MAC41,MAC42,MAC43,MAC44,MAC45,MAC46,MAC47,MAC48,MAC49,MAC50,MAC51,MAC52,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
100,100,100,100,-93,100,-87,100,100,100,100,100,100,100,100,100,-69,100,-78,-83,100,100,-50,-64,-91,100,-43,-51,-65,-77,-57,-77,-68,-83,100,100,-83,100,-79,100,-53,-74,-80,100,100,100,-64,100,-60,-73,-35,-50,59.3,38.2,2,1,3,4,3,1
100,100,-81,100,-90,100,-89,100,100,100,100,100,100,100,100,100,-69,100,-72,100,100,100,-50,-64,100,100,-47,-54,-61,-81,-56,-72,-72,-82,100,100,-85,100,-77,100,-55,-71,-83,-88,100,100,-62,100,-58,-75,-34,-48,59.3,39,2,1,3,4,3,1
100,100,-86,100,-94,100,-89,100,-101,100,-101,100,-97,100,100,100,-67,100,-77,-89,100,100,-56,-65,-92,100,-46,-55,-66,-80,-59,-73,-72,-85,-98,100,-83,-101,-81,100,-57,-72,-77,-91,100,100,-71,-102,-60,-73,-36,-48,59.3,39.8,2,1,3,4,3,1
100,100,-86,100,-94,100,-90,100,-101,100,-101,100,-98,100,100,100,-67,100,-78,-88,100,100,-56,-65,-92,100,-47,-55,-67,-81,-61,-72,-73,-86,-95,100,-82,-101,-83,100,-57,-70,-75,-90,100,100,-74,-102,-58,-73,-34,-47,59.3,40.7,2,1,3,4,3,1
100,100,-86,100,-90,100,-89,100,100,100,100,100,100,100,100,100,-67,100,-79,-87,100,100,-59,-69,-90,100,-48,-55,-70,-81,-63,-70,-77,-85,100,100,-81,100,-84,100,-59,-67,-69,-91,100,100,-77,100,-55,-71,-35,-45,59.3,41.5,2,1,3,4,3,1
100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,-81,-85,100,100,-59,-68,-90,100,-53,-55,-71,-80,-58,-71,-72,-85,-91,100,-87,100,-80,100,-55,-66,-74,-89,100,100,-79,100,-59,-71,-31,-41,59.3,42.3,2,1,3,4,3,1
100,100,-82,100,-90,100,100,100,100,100,100,100,100,100,100,100,-68,100,-82,-84,100,100,-60,-68,100,100,-45,-56,-73,-81,-63,-72,-73,100,-91,100,-83,100,-83,100,-61,-61,-72,-89,-97,100,-76,100,-58,-70,-36,-46,59.3,43.2,2,1,3,4,3,1
100,100,-85,100,-93,100,-83,100,100,100,100,100,-93,100,100,100,-74,100,-78,-84,100,100,-47,-64,-92,100,-36,-48,-69,-80,-56,-71,-73,-84,100,100,-81,100,-95,100,-59,-69,-72,-89,100,100,-66,100,-57,-74,-37,-49,58.4,34.8,2,1,3,4,3,1
100,100,-86,100,-97,100,-87,100,-101,100,-101,100,-96,100,100,100,-77,100,-84,-82,100,100,-51,-63,-92,100,-38,-44,-66,-78,-56,-73,-70,-85,-98,100,-83,100,-89,100,-60,-70,-76,-92,-99,100,-67,-92,-60,-75,-42,-50,58.4,35.7,2,1,3,4,3,1
100,100,-87,100,-97,100,-87,100,100,100,-101,100,-95,100,100,100,-77,100,-79,-82,100,100,-52,-63,-91,100,-40,-45,-63,-76,-56,-73,-69,-83,-97,100,-86,-98,-88,100,-58,-70,-76,-93,-98,100,-66,-92,-61,-76,-41,-50,58.4,36.5,2,1,3,4,3,1
100,100,-87,100,-96,100,-87,100,-99,100,100,100,-95,100,100,100,-74,100,-76,-83,100,100,-52,-64,-90,100,-43,-48,-62,-75,-57,-74,-69,-83,-97,100,-88,-98,-86,100,-56,-70,-77,-93,-97,100,-65,-94,-61,-75,-40,-49,58.4,37.3,2,1,3,4,3,1
100,100,-84,100,-93,100,-89,100,-95,100,100,100,100,100,100,100,-65,100,-77,-83,100,100,-57,-65,-95,100,-40,-55,-62,-78,-65,-74,-68,-82,100,100,-81,100,-81,100,-56,-74,-75,-89,100,100,-76,100,-62,-69,-39,-53,58.4,38.2,2,1,3,4,3,1
100,100,-85,100,-92,100,-85,100,100,100,100,100,-94,100,100,100,-67,100,-77,-86,100,100,-51,-62,-90,100,-45,-56,-67,-76,-59,-76,-75,-87,100,100,-79,100,-84,100,-64,-71,-81,-89,-93,100,-62,100,-58,-76,-40,-49,58.4,39,2,1,3,4,3,1
100,100,-84,100,-91,100,-90,100,100,100,-99,100,-96,100,100,100,-65,100,-77,-88,100,100,-53,-63,-92,100,-44,-53,-64,-78,-59,-72,-70,-84,-96,100,-82,-101,-81,100,-56,-71,-76,-89,-98,100,-69,-101,-59,-73,-37,-49,58.4,39.8,2,1,3,4,3,1
100,100,-84,100,-91,100,-90,100,100,100,-99,100,-96,100,100,100,-64,100,-77,-87,100,100,-52,-63,-91,100,-45,-52,-64,-78,-60,-71,-70,-84,-93,100,-81,-101,-82,100,-56,-69,-74,-88,-98,100,-72,-101,-56,-73,-34,-47,58.4,40.7,2,1,3,4,3,1
100,100,-86,100,-92,100,-91,100,-101,100,-99,100,-97,100,100,100,-64,100,-79,-86,100,100,-53,-63,-92,100,-47,-53,-65,-79,-61,-70,-71,-85,-91,100,-82,-101,-84,100,-57,-67,-73,-88,-99,100,-76,-101,-54,-72,-33,-46,58.4,41.5,2,1,3,4,3,1
100,100,-87,100,-96,100,-93,100,-101,100,-97,100,-97,100,100,100,-66,100,-80,-86,100,100,-54,-65,-93,100,-49,-54,-68,-80,-62,-71,-71,-86,-92,100,-84,-101,-84,100,-58,-65,-75,-89,-99,100,-77,-102,-56,-72,-32,-45,58.4,42.3,2,1,3,4,3,1
100,100,-84,100,100,100,-86,100,100,100,-91,100,-89,100,100,100,-65,100,-79,-83,100,100,-53,-61,-91,100,-47,-51,-66,-80,-62,-71,-68,-88,-94,100,-81,100,-82,100,-54,-64,-82,-88,100,100,-76,100,-58,-66,-30,-43,58.4,43.2,2,1,3,4,3,1
100,100,-82,100,100,100,-86,100,100,100,-92,100,100,100,100,100,-69,100,100,-87,100,100,-50,-60,-89,100,-37,-45,-61,-80,-55,-68,-59,-83,-92,100,-82,100,-84,100,-64,-66,-76,-88,-94,100,-67,-89,-56,-71,-43,-49,57.5,34.8,2,1,3,4,3,1
100,100,-83,100,-96,100,-87,100,100,100,-98,100,-96,100,100,100,-74,100,-81,-79,100,100,-51,-63,-93,100,-40,-45,-63,-76,-56,-70,-67,-82,-96,100,-80,-97,-87,100,-59,-69,-75,-91,-99,100,-66,-89,-60,-73,-42,-50,57.5,35.7,2,1,3,4,3,1
100,100,-84,100,-95,100,-86,100,-98,100,-98,100,-94,100,100,100,-75,100,-77,-78,100,100,-52,-63,-90,100,-42,-45,-61,-73,-57,-71,-66,-81,-94,100,-82,-95,-85,100,-56,-69,-75,-92,-97,100,-65,-89,-59,-73,-41,-50,57.5,36.5,2,1,3,4,3,1
100,100,-84,100,-94,100,-87,100,-97,100,-97,100,-92,100,100,100,-72,100,-75,-80,100,100,-54,-63,-89,100,-44,-47,-61,-72,-58,-72,-65,-80,-93,100,-85,-95,-84,100,-55,-69,-75,-92,-96,100,-64,-91,-59,-72,-41,-49,57.5,37.3,2,1,3,4,3,1
100,100,-86,100,-89,100,-87,100,100,100,-94,100,-93,100,100,100,-70,100,-76,-83,100,100,-52,-62,-88,100,-48,-50,-64,-75,-56,-69,-61,-81,-85,100,100,100,-88,100,-52,-69,-80,-88,-93,100,-66,-89,-61,-72,-49,-46,57.5,38.2,2,1,3,4,3,1
100,100,-91,100,100,100,100,100,100,100,-93,100,-93,100,100,100,-68,100,-76,-81,100,100,-60,-65,-91,100,-45,-54,-65,-73,-59,-74,-66,-83,-90,100,-85,100,-80,100,-53,-72,-77,100,100,100,-64,100,-65,-78,-44,-47,57.5,39,2,1,3,4,3,1
100,100,-83,100,-89,100,-89,100,-99,100,-97,100,-93,100,100,100,-63,100,-77,-86,100,100,-52,-63,-93,100,-42,-51,-61,-76,-59,-71,-67,-83,-92,100,-81,100,-81,100,-56,-71,-73,-90,-97,100,-67,-99,-58,-73,-39,-48,57.5,39.8,2,1,3,4,3,1
100,100,-83,100,-89,100,-88,100,-99,100,-98,100,-94,100,100,100,-62,100,-77,-86,100,100,-50,-62,-92,100,-42,-51,-60,-77,-60,-70,-68,-83,-90,100,-80,100,-81,100,-56,-70,-72,-89,-97,100,-70,-99,-55,-73,-36,-47,57.5,40.7,2,1,3,4,3,1
100,100,-85,100,-91,100,-88,100,100,100,-97,100,-95,100,100,100,-62,100,-78,-85,100,100,-50,-62,-92,100,-45,-52,-61,-78,-61,-70,-68,-83,-88,100,-82,100,-83,100,-57,-68,-72,-89,-97,100,-75,100,-54,-73,-34,-46,57.5,41.5,2,1,3,4,3,1
100,100,-86,100,-96,100,-89,100,-101,100,-96,100,-96,100,100,100,-63,100,-79,-85,100,100,-52,-63,-94,100,-48,-53,-65,-79,-61,-72,-69,-84,-90,100,-84,100,-85,100,-59,-66,-74,-89,-97,100,-77,-101,-57,-73,-34,-45,57.5,42.3,2,1,3,4,3,1
100,100,-90,100,100,100,-91,100,100,100,-89,100,-95,100,100,100,-70,100,-78,-87,100,100,-57,-63,-91,100,-49,-55,-67,-78,-64,-72,-69,-79,100,100,-78,100,-77,100,-63,-64,-78,-88,-93,100,-69,100,-64,-80,-34,-45,57.5,43.2,2,1,3,4,3,1
100,100,-79,100,-94,100,-90,100,100,100,-90,100,100,100,100,100,-69,100,-79,-70,100,100,-52,-63,100,100,-44,-53,-64,-76,-58,-70,-71,-82,-90,100,-78,100,100,100,-60,-70,-73,-87,100,100,-69,-87,-62,-71,-46,-48,56.7,34.8,2,1,3,4,3,1
100,100,-79,100,-89,100,-88,100,100,100,100,100,100,100,100,100,-72,100,-79,-76,100,100,-47,-66,100,100,-40,-46,-59,-67,-54,-70,-69,-81,100,100,-75,100,-84,100,-59,-70,-71,-92,100,100,-62,-87,-57,-70,-40,-51,56.7,35.7,2,1,3,4,3,1
100,100,-81,100,-94,100,-88,100,100,100,100,100,-92,100,100,100,-74,100,-73,-77,100,100,-59,-62,-89,100,-45,-48,-64,-74,-61,-70,-61,-79,-92,100,-79,-90,-82,100,-54,-69,-76,-89,100,100,-68,-90,-61,-70,-40,-50,56.7,36.5,2,1,3,4,3,1
100,100,-84,100,100,100,-88,100,-92,100,100,100,-92,100,100,100,-75,100,-74,-81,100,100,-58,-65,-86,100,-43,-48,-62,-74,-60,-74,-62,-76,-92,100,-83,-89,-85,100,-57,-70,-75,-88,100,100,-65,100,-59,-73,-42,-49,56.7,37.3,2,1,3,4,3,1
100,100,-82,100,100,100,-86,100,100,100,-94,100,-92,100,100,100,-70,100,-79,-81,100,100,-56,-72,100,100,-58,-47,-60,-71,-58,-73,-71,-83,-91,100,-87,-90,-84,100,-56,-75,-74,-89,-94,100,-61,100,-55,-70,-37,-52,56.7,38.2,2,1,3,4,3,1
100,100,-80,100,-90,100,100,100,100,100,100,100,-90,100,100,100,-66,100,-79,-83,100,100,-51,-68,-88,100,-41,-50,-56,-72,-63,-74,-65,-86,100,100,-82,100,-83,100,-55,-70,-65,-87,100,100,-59,-90,-55,-71,-38,-52,56.7,39,2,1,3,4,3,1
100,100,-81,100,-90,100,-85,100,100,100,100,100,-90,100,100,100,-66,100,-79,-88,100,100,-50,-66,100,100,-36,-46,-59,-75,-65,-70,-61,-85,-91,100,-78,100,-83,100,-55,-68,-73,-87,100,100,-71,100,-63,-76,-46,-49,56.7,39.8,2,1,3,4,3,1
100,100,-80,100,-87,100,-85,100,100,100,100,100,100,100,100,100,-64,100,-78,-87,100,100,-54,-64,-93,100,-38,-54,-55,-78,-59,-71,-62,-86,-91,100,-88,100,-81,100,-61,-75,-71,100,100,100,-72,100,-64,-72,-40,-49,56.7,40.7,2,1,3,4,3,1
100,100,-88,100,-93,100,-88,100,100,100,100,100,-94,100,100,100,-59,100,-77,-88,100,100,-46,-59,-93,100,-50,-55,-50,-79,-61,-69,-66,-78,-79,100,-87,100,-80,100,-59,-75,-71,-86,100,100,-68,100,-55,-74,-34,-46,56.7,41.5,2,1,3,4,3,1
100,100,-85,100,-93,100,-88,100,100,100,-93,100,-93,100,100,100,-57,100,-76,-84,100,100,-49,-63,100,100,-50,-53,-62,-77,-65,-73,-64,-85,-92,100,-86,100,100,100,-55,-68,-73,-90,-93,100,-78,100,-50,-73,-34,-48,56.7,42.3,2,1,3,4,3,1
100,100,-87,100,100,100,-84,100,100,100,-93,100,100,100,100,100,-63,100,-79,-84,100,100,-56,-68,100,100,-54,-54,-65,-80,-55,-75,-65,-84,-92,100,100,100,-84,100,-64,-63,-73,-89,-93,100,-77,100,100,-70,-41,-45,56.7,43.2,2,1,3,4,3,1
100,100,-76,100,100,100,100,100,100,100,-91,100,100,100,100,100,-65,100,-73,-74,100,100,-52,-60,100,100,-43,-44,-57,-77,-52,-64,-61,-79,100,100,-82,-89,-79,100,-58,-71,-82,-86,100,100,-68,100,-68,-62,-49,-49,55.8,34.8,2,1,3,4,3,1
100,100,-82,100,100,100,-86,100,100,100,-91,100,-93,100,100,100,-68,100,-70,-74,100,100,-52,-62,100,100,-39,-42,-54,-74,-54,-64,-56,-77,100,100,-80,-89,-75,100,-53,-76,-85,100,100,100,-62,100,-57,-63,-41,-58,55.8,35.7,2,1,3,4,3,1
100,100,-80,100,-89,100,-88,100,-93,100,-89,100,100,100,100,100,-71,100,-70,-73,100,100,-49,-66,-91,100,-48,-47,-56,-68,-57,-67,-58,-80,-91,100,-81,100,-76,100,-51,-67,-80,100,100,100,-62,-88,-60,-71,-43,-50,55.8,36.5,2,1,3,4,3,1
100,100,-83,100,-89,100,-88,100,100,100,-93,100,-93,100,100,100,-71,100,-68,-78,100,100,-57,-61,-91,100,-39,-45,-57,-66,-66,-69,-58,-79,-92,100,-76,100,-76,100,-52,-66,-71,100,-92,100,-61,-87,-55,-70,-45,-49,55.8,37.3,2,1,3,4,3,1
100,100,-81,100,-89,100,-90,100,100,100,100,100,-92,100,100,100,-66,100,-74,-79,100,100,-52,-66,100,100,-43,-53,-53,-66,-63,-71,-62,-82,-93,100,-80,100,-74,100,-55,-71,-74,100,100,100,-61,-84,-61,-69,-48,-48,55.8,38.2,2,1,3,4,3,1
100,100,-76,100,-89,100,-87,100,-93,100,-93,100,-92,100,100,100,-69,100,-77,-82,100,100,-57,-66,100,100,-42,-50,-68,-76,-61,-71,-60,-77,-90,100,-80,100,-79,100,-62,-75,-73,100,100,100,-61,100,-58,-72,-41,-51,55.8,39,2,1,3,4,3,1
100,100,-90,100,-89,100,-87,100,-93,100,-93,100,100,100,100,100,-63,100,-77,-79,100,100,-54,-64,100,100,-45,-52,-61,-74,-56,-69,-65,-83,-94,100,-76,100,-80,100,-56,-73,-74,100,100,100,-61,100,-65,-71,-41,-47,55.8,39.8,2,1,3,4,3,1
100,100,-85,100,-90,100,-86,100,100,100,100,100,-94,100,100,100,-65,100,-70,-80,100,100,-50,-65,100,100,-46,-53,-54,-75,-56,-72,-70,-83,100,100,-79,100,-78,100,-58,-73,-76,-90,100,100,-73,-87,-62,-75,-44,-50,55.8,40.7,2,1,3,4,3,1
100,100,-86,100,-90,100,-83,100,100,100,100,100,100,100,100,100,-73,100,-79,-83,100,100,-51,-66,100,100,-42,-53,-52,-77,-68,-71,-69,-86,-88,100,-81,100,-78,100,-65,-70,-77,-90,100,100,-71,100,-65,-74,-36,-53,55.8,41.5,2,1,3,4,3,1
100,100,-84,100,100,100,-87,100,100,100,100,100,100,100,100,100,-63,100,-74,-84,100,100,-60,-66,100,100,-38,-55,-66,-79,-58,-72,-60,-88,-90,100,-85,100,-84,100,-61,-69,-71,-91,100,100,-78,100,-57,-74,-41,-45,55.8,42.3,2,1,3,4,3,1
100,100,-80,100,100,100,-90,100,100,100,100,100,100,100,100,100,-62,100,-73,-83,100,100,-60,-65,100,100,-50,-55,-65,-76,-60,-72,-66,-89,100,100,-83,100,-84,100,-62,-69,-79,-88,100,100,-73,100,-59,-79,-46,-47,55.8,43.2,2,1,3,4,3,1
100,100,-82,100,100,100,-88,100,100,100,100,100,100,100,100,100,-69,100,-71,-86,100,100,-52,-68,100,100,-45,-49,-54,-76,-55,-67,-64,-76,100,100,100,100,100,100,-48,-67,-80,100,100,100,-63,100,-58,-74,-44,-48,54.7,34.8,2,1,3,4,3,1
100,100,-74,100,100,100,-86,100,100,100,100,100,100,100,100,100,-79,100,-72,-81,100,100,-51,-64,100,100,-41,-46,-64,-73,-56,-67,-59,-77,-89,100,-87,100,-81,100,-50,-70,-75,-89,-86,100,-63,-89,-59,-67,-42,-47,54.7,35.7,2,1,3,4,3,1
100,100,-81,100,100,100,-90,100,100,100,100,100,-94,100,100,100,-79,100,-66,-78,100,100,-52,-63,100,100,-48,-46,-65,-76,-55,-76,-57,-79,-89,100,100,100,-75,100,-52,-71,-72,-87,100,100,-66,-89,-63,-68,-35,-50,54.7,36.5,2,1,3,4,3,1
100,100,-87,100,-89,100,-86,100,100,100,100,100,100,100,100,100,-73,100,-71,-80,100,100,-52,-63,-89,100,-48,-51,-54,-74,-54,-71,-58,-80,100,100,-83,-90,-76,100,-62,-69,-77,-90,100,100,-65,100,-51,-68,-42,-50,54.7,37.3,2,1,3,4,3,1
100,100,-84,100,100,100,-90,100,100,100,100,100,100,100,100,100,-70,100,-68,-79,100,100,-52,-69,100,100,-50,-52,-50,-65,-64,-69,-57,-86,-90,100,-78,-87,-71,100,-57,-68,-76,-90,100,100,-62,100,-64,-70,-47,-52,54.7,38.2,2,1,3,4,3,1
100,100,-87,100,-84,100,-88,100,100,100,100,100,100,100,100,100,-66,100,-68,-78,100,100,-58,-65,100,100,-47,-51,-62,-67,-57,-70,-58,-80,-90,100,-73,-88,-74,100,-53,-69,-76,-87,100,100,-62,100,-55,-69,-43,-53,54.7,39,2,1,3,4,3,1
100,100,-82,100,-84,100,100,100,100,100,-93,100,100,100,100,100,-69,100,-72,-75,100,100,-53,-71,100,100,-48,-53,-52,-68,-58,-70,-58,-76,100,100,-79,-89,-71,100,-59,-69,-80,-86,100,100,-65,-86,-56,-72,-50,-48,54.7,39.8,2,1,3,4,3,1
100,100,-79,100,100,100,-89,100,100,100,-93,100,100,100,100,100,-74,100,-70,-83,100,100,-49,-68,-90,100,-54,-57,-49,-79,-62,-71,-59,-86,100,100,-79,-90,-78,100,-61,-75,-71,-86,100,100,-61,-86,-65,-71,-40,-46,54.7,40.7,2,1,3,4,3,1
100,100,-93,100,100,100,-89,100,100,100,100,100,100,100,100,100,-66,100,-69,-81,100,100,-55,-66,-90,100,-46,-59,-48,-74,-63,-64,-67,-88,-91,100,100,100,-81,100,-58,-72,-76,-90,100,100,-73,100,-68,-68,-43,-46,54.7,41.5,2,1,3,4,3,1
100,100,-89,100,-91,100,-86,100,100,100,100,100,100,100,100,100,-63,100,-64,-80,100,100,-58,-67,100,100,-46,-62,-47,-71,-59,-62,-60,-87,-91,100,100,100,100,100,-58,-77,-74,-90,100,100,-71,100,100,-68,-37,-48,54.7,42.3,2,1,3,4,3,1
100,100,-83,100,-91,100,-86,100,100,100,100,100,100,100,100,100,-60,100,-66,-82,100,100,-58,-63,100,100,-52,-51,-47,-71,-61,-69,-57,-85,100,100,100,100,-78,100,-58,-73,-72,-86,100,100,-75,100,100,-70,-42,-50,54.7,43.2,2,1,3,4,3,1
100,100,-93,100,100,100,-31,-37,-50,-65,-47,-47,-46,-53,100,100,100,100,100,100,100,100,-86,100,-31,-37,-92,100,100,100,-84,100,100,100,100,100,100,100,100,100,-87,100,-72,-89,-54,-60,100,100,-81,100,100,100,61.2,14,3,1,2,4,3,1
100,100,100,100,100,100,-32,-38,-51,-68,-47,-49,-48,-50,100,100,100,100,100,100,100,100,-89,100,-27,-37,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-88,100,-67,-88,-47,-60,100,100,-80,100,100,100,60.5,14,3,1,2,4,3,1
100,100,100,100,100,100,-40,-48,-51,-66,-45,-47,-51,-49,100,100,100,100,100,100,100,100,-90,100,-27,-40,100,100,-94,100,-82,100,100,100,100,100,100,100,100,100,-83,100,-71,100,-57,-61,100,100,-79,100,100,100,59.8,14,3,1,2,4,3,1
100,100,100,100,100,100,-36,-49,-52,-62,-48,-47,-46,-47,100,100,100,100,100,100,100,100,-89,100,-33,-41,100,100,-93,100,-86,100,100,100,100,100,100,100,100,100,-78,100,-67,-89,-55,-56,100,100,-86,100,100,100,59.1,14,3,1,2,4,3,1
100,100,-95,100,100,100,-38,-48,-52,-62,-48,-50,-40,-45,100,100,100,100,100,100,100,100,-87,100,-34,-43,100,100,-92,100,-86,100,-93,100,100,100,100,100,100,100,-76,100,-65,-89,-49,-56,100,100,-84,100,100,100,58.5,14,3,1,2,4,3,1
100,100,100,100,100,100,-42,-49,-49,-64,-51,-55,-36,-48,100,100,100,100,100,100,100,100,-88,100,-44,-42,-90,100,-91,100,-87,100,-93,100,100,100,100,100,100,100,100,100,-59,100,-43,-56,-95,100,-85,100,100,100,57.8,14,3,1,2,4,3,1
-85,100,100,100,100,100,-46,-54,-51,-66,-46,-54,-40,-45,100,100,100,100,100,100,100,100,-90,100,-37,-53,-94,100,-91,100,-84,100,-93,100,100,100,100,100,100,100,-81,100,-60,100,-43,-51,-95,100,-86,100,100,100,57,14,3,1,2,4,3,1
-87,100,100,100,100,100,-46,-53,-49,-65,-42,-50,-44,-47,100,100,100,100,100,100,100,100,-90,100,-45,-50,-95,100,-93,100,-85,100,100,100,100,100,100,100,100,100,-83,100,-72,-88,-44,-57,-91,100,-82,100,100,100,56.3,14,3,1,2,4,3,1
-88,100,100,100,100,100,-47,-58,-46,-57,-58,-49,-39,-45,100,100,100,100,-95,100,100,100,100,100,-49,-52,100,100,-92,100,-87,100,-91,100,100,100,100,100,100,100,-84,100,-75,-88,-48,-52,-91,100,-82,100,100,100,55.6,14,3,1,2,4,3,1
-93,100,100,100,100,100,-51,-54,-44,-53,-50,-53,-38,-45,100,100,100,100,-95,100,100,100,100,100,-49,-53,-92,100,-92,100,-88,100,-93,100,100,100,100,100,100,100,-80,100,-69,-88,-48,-57,100,100,-87,100,100,100,55,14,3,1,2,4,3,1
-93,100,100,100,100,100,-40,-44,-57,-60,-49,-49,-40,-45,100,100,100,100,100,100,100,100,-85,100,-36,-42,-91,100,100,100,-85,100,-94,100,100,100,100,100,100,100,-79,100,-70,-88,-45,-61,100,100,-81,100,100,100,61.2,14.7,3,1,2,4,3,1
100,100,-91,100,100,100,-40,-42,-59,-63,-53,-45,-42,-50,100,100,100,100,100,100,100,100,-87,100,-31,-39,-91,100,100,100,-80,100,-93,100,100,100,100,100,100,100,-82,100,-64,-90,-48,-62,100,100,-74,100,100,100,60.5,14.7,3,1,2,4,3,1
100,100,-93,100,100,100,-38,-47,-58,-64,-45,-48,-40,-49,100,100,100,100,100,100,100,100,-87,100,-36,-38,-89,100,100,100,-81,100,-90,100,100,100,-94,100,100,100,-75,100,-68,100,-49,-61,100,100,-80,100,-90,100,59.8,14.7,3,1,2,4,3,1
100,100,100,100,100,100,-44,-50,-51,-64,-49,-48,-49,-43,100,100,100,100,100,100,100,100,-85,100,-37,-41,-91,100,100,100,-85,100,-90,100,100,100,-94,100,100,100,-87,100,-67,-88,-57,-57,100,100,-79,100,-91,100,59.1,14.7,3,1,2,4,3,1
100,100,100,100,100,100,-39,-46,-53,-65,-45,-50,-43,-45,100,100,100,100,100,100,100,100,-88,100,-33,-44,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-87,100,-65,-88,-54,-58,100,100,-82,100,-91,100,58.5,14.7,3,1,2,4,3,1
-93,100,100,100,100,100,-47,-49,-48,-65,-42,-43,-41,-45,100,100,100,100,100,100,100,100,-92,100,-35,-44,100,100,-91,100,-82,100,-92,100,100,100,100,100,100,100,-82,100,-61,-87,-60,-61,100,100,-88,100,-95,100,57.8,14.7,3,1,2,4,3,1
100,100,100,100,100,100,-44,-55,-51,-64,-48,-47,-36,-54,100,100,100,100,100,100,100,100,-91,100,-40,-45,100,100,-89,100,-82,100,100,100,100,100,100,100,100,100,-78,100,100,-84,-47,-57,100,100,-86,100,100,100,57,14.7,3,1,2,4,3,1
100,100,-90,100,100,100,-56,-57,-52,-66,-40,-52,-43,-47,100,100,100,100,100,100,100,100,-88,100,-39,-47,100,100,-87,100,-87,100,-92,100,100,100,100,100,100,100,-77,100,-71,-86,-49,-55,100,100,-81,100,100,100,56.3,14.7,3,1,2,4,3,1
100,100,-90,100,100,100,-47,-58,-56,-61,-47,-49,-40,-46,100,100,100,100,100,100,100,100,-87,100,-43,-47,100,100,100,100,-86,100,-92,100,100,100,100,100,100,100,-77,100,-65,-88,-53,-54,100,100,-83,100,100,100,55.6,14.7,3,1,2,4,3,1
100,100,-92,100,100,100,-46,-61,-56,-58,-42,-44,-39,-43,100,100,100,100,100,100,100,100,100,100,-47,-53,100,100,100,100,-86,100,-93,100,100,100,100,100,100,100,-77,100,-65,-90,-53,-52,100,100,-85,100,100,100,55,14.7,3,1,2,4,3,1
-91,100,-91,100,100,100,-40,-50,-52,-67,-53,-45,-47,-50,100,100,100,100,100,100,100,100,-89,100,-39,-41,-91,100,100,100,-83,100,-94,100,100,100,100,100,100,100,100,100,-65,-90,-47,-61,100,100,-77,100,100,100,61.2,15.4,3,1,2,4,3,1
-91,100,-90,100,100,100,-37,-45,-61,-65,-49,-50,-39,-50,100,100,100,100,100,100,100,100,-88,100,-44,-39,-91,100,100,100,-80,100,-94,100,100,100,100,100,100,100,100,100,-65,-89,-47,-60,100,100,-79,100,100,100,60.5,15.4,3,1,2,4,3,1
100,100,100,100,100,100,-35,-42,-56,-69,-42,-47,-37,-52,100,100,100,100,100,100,100,100,-85,100,-40,-38,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,-89,-48,-67,100,100,-81,100,100,100,59.8,15.4,3,1,2,4,3,1
100,100,100,100,100,100,-39,-47,-52,-64,-42,-50,-78,-50,100,100,100,100,100,100,100,100,-85,100,-44,-44,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-67,100,-52,-62,100,100,-79,100,100,100,59.1,15.4,3,1,2,4,3,1
100,100,-92,100,100,100,-45,-51,-51,-59,-43,-47,-56,-49,100,100,100,100,100,100,100,100,-94,100,-38,-45,-91,100,100,100,-80,100,100,100,100,100,100,100,100,100,-78,100,-68,100,-54,-57,100,100,-82,100,100,100,58.5,15.4,3,1,2,4,3,1
100,100,-92,100,100,100,-46,-54,-50,-59,-43,-43,-43,-48,100,100,100,100,100,100,100,100,-90,100,-32,-50,-88,100,100,100,-83,100,100,100,100,100,100,100,100,100,-86,100,-67,-84,-56,-60,100,100,-81,100,100,100,57.8,15.4,3,1,2,4,3,1
100,100,-92,100,100,100,-42,-54,-52,-58,-46,-49,-42,-43,100,100,100,100,100,100,100,100,-88,100,-32,-47,-86,100,100,100,-87,100,100,100,100,100,100,100,100,100,-89,100,-61,-84,-55,-64,100,100,-82,100,100,100,57,15.4,3,1,2,4,3,1
100,100,-90,100,100,100,-41,-57,-50,-69,-53,-52,-41,-45,100,100,100,100,100,100,100,100,100,100,-43,-52,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,-91,100,-65,-88,-53,-58,100,100,-86,100,100,100,56.3,15.4,3,1,2,4,3,1
-91,100,-90,100,100,100,-46,-54,-53,-59,-43,-51,-44,-41,100,100,100,100,100,100,100,100,-88,100,-51,-52,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-88,100,-71,-88,-49,-52,100,100,-81,100,-95,100,55.6,15.4,3,1,2,4,3,1
